,x_dot,body_slip,steered_angle,yaw_rate,ride_height,x_double_dot,y_double_dot,yaw_acceleration,roll,pitch
270,5.0,0.035999999999999976,0.15999999999999998,0,0.08276726535987279,-1.2971774084739565,9.948766197045765,-9.31770271292121,0.013309735526631216,-0.021909734560309188
271,5.0,0.035999999999999976,0.18,0,0.08332788854952312,-1.4079126531199997,9.91614071421448,-9.192620083640751,0.014445809536428371,-0.021837291564775613
272,5.0,0.035999999999999976,0.2,0,0.08386910079748951,-1.5148138155948758,9.872829197381714,-9.032728814608797,0.01554252506548768,-0.021741335412950268
273,5.0,0.05399999999999999,-0.2,0,0.0823742204036838,-1.2195425011351624,1.3594082991761776,24.35071248180877,0.012516193362003864,-0.0029886457108191265
274,5.0,0.05399999999999999,-0.18000000000000002,0,0.08172739680639063,-1.0917808055589031,1.4265114731360078,24.098421444387256,0.0112050831497661,-0.0031371784262340207
275,5.0,0.05399999999999999,-0.16,0,0.08104617105499372,-0.9572239380715376,1.5867384532921707,23.581090633183443,0.009824192748486825,-0.003490925540475308
276,5.0,0.05399999999999999,-0.14,0,0.08033319334303803,-0.8163953694034547,1.8950625925298727,22.640059827563803,0.0083788908655992,-0.004171003853963777
277,5.0,0.05399999999999999,-0.12000000000000001,0,0.07960512795083767,-0.6725866565068053,2.4284873734511647,21.044620296413814,0.006902955643105363,-0.0053470474602963095
278,5.0,0.05399999999999999,-0.1,0,0.07890771311270713,-0.5348320931104259,3.2721873056844797,18.517625098796206,0.005489107830587652,-0.007206643318056583
279,5.0,0.05399999999999999,-0.08000000000000002,0,0.07833022957122338,-0.42076656313269983,4.470322335262749,14.864089510010244,0.004318345717150689,-0.009846922134356752
280,5.0,0.05399999999999999,-0.06,0,0.07799471093996749,-0.35449435320395795,5.94818244612553,10.222808346936953,0.0036380617399820125,-0.01310302699968526
281,5.0,0.05399999999999999,-0.04000000000000001,0,0.07799509180228548,-0.3545695817759103,7.480238723810092,5.2499013355679045,0.0036386521381551544,-0.01647787698529804
282,5.0,0.05399999999999999,-0.020000000000000018,0,0.07832308309218337,-0.41935497845432235,8.80321157321861,0.8324193269428853,0.004303258206713271,-0.019391506925792844
283,5.0,0.05399999999999999,0.0,0,0.07887839064784177,-0.5290402700456066,9.787517461288815,-2.5190737393204503,0.005428545400059454,-0.02155873826596912
284,5.0,0.05399999999999999,0.01999999999999999,0,0.07954566734068776,-0.6608418957953229,10.443788896984591,-4.776233074609806,0.006780722024637604,-0.023003282151163144
285,5.0,0.05399999999999999,0.03999999999999998,0,0.08024444996234614,-0.7988666261173171,10.848500902190302,-6.168685900022019,0.008196727750901404,-0.02389375754287735
286,5.0,0.05399999999999999,0.06,0,0.08093367922559873,-0.9350043608604971,11.08273272120225,-6.965260106662811,0.009593362789743893,-0.024408811995652598
287,5.0,0.05399999999999999,0.08000000000000002,0,0.08159755686663826,-1.0661346001240664,11.208262887521787,-7.378415337697076,0.010938614862243842,-0.02468452443226152
288,5.0,0.05399999999999999,0.09999999999999998,0,0.08223255139696602,-1.1915597983014756,11.266114340054724,-7.5518688687729485,0.012225326271405417,-0.024811238964567887
289,5.0,0.05399999999999999,0.12,0,0.08283999483271023,-1.3115430574808298,11.281968737886418,-7.576534684458075,0.013456193482312378,-0.024845506738204196
290,5.0,0.05399999999999999,0.14,0,0.08342268523311094,-1.4266370550757568,11.271583870230083,-7.508529191988242,0.014636883677505071,-0.024822023170471358
291,5.0,0.05399999999999999,0.15999999999999998,0,0.08398353531370543,-1.537417115606467,11.244621328964598,-7.382367289687291,0.015773296799550446,-0.024762059402379546
292,5.0,0.05399999999999999,0.18,0,0.0845251181800317,-1.6443914832492903,11.20705415060921,-7.219411375041588,0.0168706451415768,-0.024678764816903842
293,5.0,0.05399999999999999,0.2,0,0.0850495697591567,-1.747982049946388,11.162618519925406,-7.033017990874902,0.017933255599926402,-0.024580363862095667
294,5.0,0.07200000000000001,-0.2,0,0.08288351648378939,-1.3201395279241162,2.8144475246644287,25.723869203106318,0.013548302126195023,-0.006193935640956729
295,5.0,0.07200000000000001,-0.18000000000000002,0,0.0822089960675643,-1.1869071096289927,2.9506461382436773,25.23556333762503,0.01218108666838965,-0.006494725495677848
296,5.0,0.07200000000000001,-0.16,0,0.08149961419167825,-1.0467887966089653,3.2212659217761748,24.339508599873643,0.010743143550087314,-0.0070917080937591935
297,5.0,0.07200000000000001,-0.14,0,0.08076806418199053,-0.9022917961475487,3.698454486567587,22.80949506020839,0.009260195067958074,-0.008143815276941404
298,5.0,0.07200000000000001,-0.12000000000000001,0,0.08005345040514551,-0.76114006916364,4.465815974233813,20.36558222715865,0.00781150453081752,-0.009835168948551753
299,5.0,0.07200000000000001,-0.1,0,0.07943740047080622,-0.6394568397635324,5.575516460859072,16.79149273424704,0.006562543506931849,-0.01228053334634532
300,5.0,0.07200000000000001,-0.08000000000000002,0,0.07903971044596184,-0.5609044305742056,6.973107498104638,12.18252923459535,0.005756159041327693,-0.015359687664224724
301,5.0,0.07200000000000001,-0.06,0,0.07896509490853393,-0.5461662428859203,8.455171172710296,7.1544460341450575,0.005604603895298532,-0.01862426398447081
302,5.0,0.07200000000000001,-0.04000000000000001,0,0.07922485236490473,-0.5974739768699446,9.760908542460692,2.6128302967152854,0.006130743036068116,-0.021499771014087034
303,5.0,0.07200000000000001,-0.020000000000000018,0,0.07973060675962128,-0.6973714439452569,10.74721867121841,-0.8765327410417308,0.0071554179298901075,-0.023671271637525994
304,5.0,0.07200000000000001,0.0,0,0.0803671200020118,-0.8230966207088579,11.412136360483244,-3.247089994955796,0.008445069693190943,-0.025134744063909226
305,5.0,0.07200000000000001,0.01999999999999999,0,0.08104850393986449,-0.9576847334536485,11.825828488046042,-4.718203742841203,0.009825648290284272,-0.026044917455005975
306,5.0,0.07200000000000001,0.03999999999999998,0,0.08172831254223621,-1.0919616832585126,12.067601218127288,-5.564145173078937,0.011203037256465695,-0.026576529273668978
